DATE,AGE_GROUP,RACE_ETHNICITY,CITY_COUNT_FULLY_CUMULATIVE,BX_COUNT_FULLY_CUMULATIVE,BK_COUNT_FULLY_CUMULATIVE,MH_COUNT_FULLY_CUMULATIVE,QS_COUNT_FULLY_CUMULATIVE,SI_COUNT_FULLY_CUMULATIVE,CITY_PERC_FULLY,BK_PERC_FULLY,BX_PERC_FULLY,MH_PERC_FULLY,QS_PERC_FULLY,SI_PERC_FULLY
2022-09-22,'45-64,White,455116,24332,128813,139938,101857,60176,72.8,68.91,77.96,78.45,70,72.42
2022-09-22,'65+,Asian/NHPI,170721,6580,42401,26361,87828,7551,96.9,104.67,86.51,88.24,96.7,102.5
2022-09-22,'65+,Black,196362,40342,82589,23994,45609,3828,69.93,68.16,72.17,71.8,69.71,78.14
2022-09-22,'65+,Hispanic/Latino,219791,68425,38525,50636,56148,6057,77.3,70.64,78.32,78.37,79.18,87.54
2022-09-22,'65+,White,374173,23676,93146,116662,94990,45699,71.22,62.87,65.55,79.93,70.01,76.81
2022-09-22,Boroughwide,Boroughwide,6644838,1079225,1871060,1380682,1953072,360799,79.7,73.09,76.1,84.77,86.65,75.78
2022-09-22,All ages,Asian/NHPI,1215664,50655,319601,198959,596416,50033,98.54,99.9,87.38,97.17,99.43,97.76
2022-09-22,All ages,Black,1120196,256615,461189,132491,241071,28830,61.35,60.63,61.88,65.65,59.67,64.52
2022-09-22,All ages,Hispanic/Latino,1797979,541547,346231,322537,527440,60224,74.19,71.58,67.73,77.39,83.07,67.94
2022-09-22,All ages,White,1717912,83675,529188,570885,355286,178878,64.05,56.22,65.48,74.23,63.43,63.05
2022-09-22,'0-4,Asian/NHPI,2991,35,1016,969,906,65,4.46,4.93,1.02,11.98,2.8,2.52
2022-09-22,'0-4,Black,496,86,189,132,77,12,0.47,0.41,0.32,1.46,0.35,0.4
2022-09-22,'0-4,Hispanic/Latino,979,170,283,270,240,16,0.56,0.79,0.28,1.16,0.5,0.21
2022-09-22,'0-4,White,7487,229,3446,2815,926,71,4.91,4.74,3.51,8.91,3.28,0.53
2022-09-22,'5-12,Asian/NHPI,95748,4517,28708,12481,45386,4656,101.73,101.51,86.52,135.96,96.74,103.03
2022-09-22,'5-12,Black,60895,17160,23556,6709,11770,1700,37.5,35.03,41.07,45.55,34.91,34.58
2022-09-22,'5-12,Hispanic/Latino,121838,40240,23809,16286,37436,4067,45.46,43.21,41.72,45.98,54.01,34.78
2022-09-22,'5-12,White,70943,3432,22967,28132,11842,4570,36.15,24.86,39.72,81.95,31.33,19.8
2022-09-22,'13-17,Asian/NHPI,65169,3227,18703,6467,33593,3179,118.9,120.05,95.55,135.35,120.08,102.52
2022-09-22,'13-17,Black,67746,17276,27564,6563,14061,2282,65.08,64.07,66.92,69.25,62.26,71.44
2022-09-22,'13-17,Hispanic/Latino,128247,43413,24735,17089,37859,5151,82.21,78.43,76.81,78.74,96.89,71.9
2022-09-22,'13-17,White,58098,3688,16935,17042,12546,7887,54.51,36.27,73.05,95.48,58.65,50.52
2022-09-22,'18-44,Asian/NHPI,540435,22000,144072,107457,247223,19683,105.3,108.04,94.54,99.2,107.83,103.58
2022-09-22,'18-44,Black,439355,99180,183715,54164,90237,12059,64.02,64.4,63.42,67.01,61.59,69.76
2022-09-22,'18-44,Hispanic/Latino,833466,235608,170053,150122,249494,28189,84.86,84.65,73.73,86.07,99.13,79.1
2022-09-22,'18-44,White,752095,28318,263881,266296,133125,60475,69.89,66.91,70.39,73.77,69.52,67.95
2022-09-22,'45-64,Asian/NHPI,340600,14296,84701,45224,181480,14899,103.77,103.82,94.99,101.6,105.22,101.96
2022-09-22,'45-64,Black,355342,82571,143576,40929,79317,8949,73.16,72.44,76.57,75.38,69.58,78.47
2022-09-22,'45-64,Hispanic/Latino,493658,153691,88826,88134,146263,16744,88.56,83.9,86.08,90.53,93.82,84.65
2022-09-22,'45-64,White,455116,24332,128813,139938,101857,60176,72.8,68.91,77.96,78.45,70,72.42
2022-09-22,'65+,Asian/NHPI,170721,6580,42401,26361,87828,7551,96.9,104.67,86.51,88.24,96.7,102.5
2022-09-22,'65+,Black,196362,40342,82589,23994,45609,3828,69.93,68.16,72.17,71.8,69.71,78.14
2022-09-22,'65+,Hispanic/Latino,219791,68425,38525,50636,56148,6057,77.3,70.64,78.32,78.37,79.18,87.54
2022-09-22,'65+,White,374173,23676,93146,116662,94990,45699,71.22,62.87,65.55,79.93,70.01,76.81
2022-09-21,Boroughwide,Boroughwide,6644157,1079055,1870900,1380541,1952885,360776,79.7,73.08,76.09,84.76,86.65,75.77
2022-09-21,All ages,Asian/NHPI,1215502,50638,319570,198914,596338,50042,98.53,99.89,87.35,97.15,99.42,97.78
2022-09-21,All ages,Black,1119872,256524,461076,132428,241023,28821,61.33,60.62,61.86,65.61,59.66,64.5
2022-09-21,All ages,Hispanic/Latino,1797611,541421,346185,322455,527346,60204,74.17,71.57,67.71,77.37,83.06,67.92
2022-09-21,All ages,White,1717540,83647,529052,570791,355211,178839,64.04,56.21,65.46,74.22,63.42,63.04
2022-09-21,'0-4,Asian/NHPI,2944,34,1002,955,888,65,4.39,4.86,0.99,11.8,2.74,2.52
2022-09-21,'0-4,Black,477,82,188,123,72,12,0.45,0.41,0.3,1.36,0.33,0.4
2022-09-21,'0-4,Hispanic/Latino,952,162,278,261,235,16,0.54,0.78,0.27,1.12,0.49,0.21
2022-09-21,'0-4,White,7382,224,3411,2756,920,71,4.84,4.69,3.43,8.72,3.25,0.53
2022-09-21,'5-12,Asian/NHPI,95727,4515,28699,12477,45377,4659,101.71,101.47,86.49,135.92,96.72,103.1
2022-09-21,'5-12,Black,60867,17149,23548,6702,11769,1699,37.48,35.02,41.05,45.5,34.91,34.56
2022-09-21,'5-12,Hispanic/Latino,121791,40224,23808,16274,37419,4066,45.45,43.2,41.7,45.95,53.99,34.78
2022-09-21,'5-12,White,70911,3429,22956,28107,11850,4569,36.14,24.85,39.68,81.88,31.35,19.8
2022-09-21,'13-17,Asian/NHPI,65164,3224,18703,6466,33593,3178,118.89,120.05,95.46,135.33,120.08,102.49
2022-09-21,'13-17,Black,67726,17270,27555,6560,14059,2282,65.06,64.05,66.89,69.21,62.25,71.44
2022-09-21,'13-17,Hispanic/Latino,128223,43405,24732,17084,37854,5148,82.19,78.42,76.79,78.72,96.88,71.86
2022-09-21,'13-17,White,58083,3689,16930,17038,12543,7883,54.49,36.26,73.07,95.45,58.64,50.5
2022-09-21,'18-44,Asian/NHPI,540390,21997,144073,107439,247194,19687,105.29,108.04,94.52,99.18,107.82,103.6
2022-09-21,'18-44,Black,439222,99142,183673,54137,90214,12056,64,64.38,63.39,66.97,61.57,69.75
2022-09-21,'18-44,Hispanic/Latino,833344,235574,170035,150085,249466,28184,84.85,84.64,73.72,86.05,99.12,79.09
2022-09-21,'18-44,White,752029,28306,263862,266305,133094,60462,69.88,66.91,70.36,73.77,69.5,67.93
2022-09-21,'45-64,Asian/NHPI,340573,14297,84694,45214,181466,14902,103.76,103.81,95,101.58,105.21,101.98
2022-09-21,'45-64,Black,355279,82553,143545,40921,79315,8945,73.14,72.43,76.55,75.37,69.58,78.44
2022-09-21,'45-64,Hispanic/Latino,493573,153668,88812,88125,146230,16738,88.54,83.88,86.07,90.53,93.8,84.62
2022-09-21,'45-64,White,455094,24331,128798,139954,101845,60166,72.8,68.9,77.96,78.46,69.99,72.4
2022-09-21,'65+,Asian/NHPI,170704,6571,42399,26363,87820,7551,96.89,104.66,86.39,88.24,96.69,102.5
2022-09-21,'65+,Black,196301,40328,82567,23985,45594,3827,69.91,68.15,72.14,71.77,69.69,78.12
2022-09-21,'65+,Hispanic/Latino,219728,68388,38520,50626,56142,6052,77.27,70.63,78.28,78.35,79.17,87.47
2022-09-21,'65+,White,374041,23668,93095,116631,94959,45688,71.19,62.84,65.53,79.91,69.99,76.8
2022-09-20,Boroughwide,Boroughwide,6643515,1078891,1870703,1380374,1952789,360758,79.69,73.08,76.07,84.75,86.64,75.77
2022-09-20,All ages,Asian/NHPI,1215333,50623,319538,198869,596280,50023,98.52,99.88,87.32,97.12,99.41,97.75
2022-09-20,All ages,Black,1119588,256402,460965,132408,240998,28815,61.32,60.6,61.83,65.6,59.65,64.49
2022-09-20,All ages,Hispanic/Latino,1797234,541260,346114,322382,527277,60201,74.16,71.56,67.69,77.35,83.04,67.92
2022-09-20,All ages,White,1717143,83622,528983,570598,355139,178801,64.03,56.2,65.44,74.19,63.4,63.03
2022-09-20,'0-4,Asian/NHPI,2868,34,979,923,872,60,4.28,4.75,0.99,11.41,2.7,2.33
2022-09-20,'0-4,Black,462,78,182,120,70,12,0.43,0.4,0.29,1.32,0.32,0.4
2022-09-20,'0-4,Hispanic/Latino,928,157,276,252,227,16,0.53,0.77,0.26,1.08,0.47,0.21
2022-09-20,'0-4,White,7204,222,3350,2668,897,67,4.72,4.61,3.4,8.44,3.17,0.5
2022-09-20,'5-12,Asian/NHPI,95708,4509,28698,12474,45374,4653,101.69,101.47,86.37,135.89,96.72,102.96
2022-09-20,'5-12,Black,60830,17138,23532,6702,11759,1699,37.46,35,41.02,45.5,34.88,34.56
2022-09-20,'5-12,Hispanic/Latino,121724,40200,23803,16259,37398,4064,45.42,43.19,41.67,45.9,53.96,34.76
2022-09-20,'5-12,White,70881,3426,22945,28105,11837,4568,36.12,24.84,39.65,81.87,31.32,19.79
2022-09-20,'13-17,Asian/NHPI,65163,3222,18700,6466,33596,3179,118.89,120.03,95.41,135.33,120.09,102.52
2022-09-20,'13-17,Black,67699,17264,27545,6553,14059,2278,65.04,64.03,66.87,69.14,62.25,71.32
2022-09-20,'13-17,Hispanic/Latino,128191,43398,24721,17081,37845,5146,82.17,78.39,76.78,78.7,96.86,71.83
2022-09-20,'13-17,White,58072,3690,16923,17036,12541,7882,54.48,36.25,73.09,95.44,58.63,50.49
2022-09-20,'18-44,Asian/NHPI,540357,21998,144080,107431,247168,19680,105.29,108.04,94.53,99.18,107.81,103.56
2022-09-20,'18-44,Black,439136,99116,183628,54132,90205,12055,63.98,64.36,63.38,66.97,61.57,69.74
2022-09-20,'18-44,Hispanic/Latino,833226,235504,170003,150079,249455,28185,84.83,84.62,73.7,86.05,99.11,79.09
2022-09-20,'18-44,White,751968,28295,263897,266240,133085,60451,69.88,66.91,70.33,73.75,69.5,67.92
2022-09-20,'45-64,Asian/NHPI,340544,14291,84690,45210,181456,14897,103.75,103.81,94.96,101.57,105.2,101.95
2022-09-20,'45-64,Black,355221,82524,143531,40916,79302,8948,73.13,72.42,76.52,75.36,69.57,78.46
2022-09-20,'45-64,Hispanic/Latino,493524,153648,88800,88112,146225,16739,88.53,83.87,86.06,90.51,93.79,84.62
2022-09-20,'45-64,White,455038,24328,128794,139929,101830,60157,72.79,68.9,77.95,78.45,69.98,72.39
2022-09-20,'65+,Asian/NHPI,170693,6569,42391,26365,87814,7554,96.89,104.64,86.37,88.25,96.69,102.54
2022-09-20,'65+,Black,196240,40282,82547,23985,45603,3823,69.88,68.13,72.06,71.77,69.7,78.04
2022-09-20,'65+,Hispanic/Latino,219641,68353,38511,50599,56127,6051,77.24,70.61,78.24,78.31,79.15,87.45
2022-09-20,'65+,White,373980,23661,93074,116620,94949,45676,71.18,62.83,65.51,79.9,69.98,76.78
2022-09-19,Boroughwide,Boroughwide,6642761,1078741,1870481,1380165,1952637,360737,79.68,73.07,76.06,84.74,86.64,75.76
2022-09-19,All ages,Asian/NHPI,1215181,50628,319491,198822,596221,50019,98.5,99.87,87.33,97.1,99.4,97.74
2022-09-19,All ages,Black,1119334,256321,460873,132374,240954,28812,61.3,60.59,61.81,65.59,59.64,64.48
2022-09-19,All ages,Hispanic/Latino,1796980,541131,346066,322362,527230,60191,74.15,71.55,67.68,77.35,83.04,67.91
2022-09-19,All ages,White,1716736,83593,528880,570419,355069,178775,64.01,56.19,65.42,74.17,63.39,63.02
2022-09-19,'0-4,Asian/NHPI,2828,33,963,913,859,60,4.22,4.67,0.96,11.29,2.66,2.33
2022-09-19,'0-4,Black,453,76,180,117,68,12,0.43,0.39,0.28,1.29,0.31,0.4
2022-09-19,'0-4,Hispanic/Latino,913,153,270,249,225,16,0.52,0.76,0.25,1.07,0.47,0.21
2022-09-19,'0-4,White,7129,220,3314,2638,889,68,4.67,4.56,3.37,8.35,3.14,0.51
2022-09-19,'5-12,Asian/NHPI,95690,4512,28698,12463,45367,4650,101.67,101.47,86.43,135.77,96.7,102.9
2022-09-19,'5-12,Black,60797,17127,23516,6701,11754,1699,37.44,34.97,40.99,45.49,34.86,34.56
2022-09-19,'5-12,Hispanic/Latino,121677,40181,23795,16253,37386,4062,45.4,43.18,41.65,45.89,53.94,34.74
2022-09-19,'5-12,White,70876,3423,22949,28096,11840,4568,36.12,24.84,39.61,81.85,31.33,19.79
2022-09-19,'13-17,Asian/NHPI,65160,3223,18699,6465,33595,3178,118.88,120.02,95.44,135.31,120.08,102.49
2022-09-19,'13-17,Black,67677,17261,27535,6552,14052,2277,65.02,64.01,66.86,69.13,62.22,71.29
2022-09-19,'13-17,Hispanic/Latino,128161,43387,24714,17080,37837,5143,82.15,78.37,76.76,78.7,96.83,71.79
2022-09-19,'13-17,White,58059,3686,16919,17037,12537,7880,54.47,36.24,73.01,95.45,58.61,50.48
2022-09-19,'18-44,Asian/NHPI,540323,21999,144065,107426,247155,19678,105.28,108.03,94.53,99.17,107.8,103.55
2022-09-19,'18-44,Black,439043,99091,183595,54114,90190,12053,63.97,64.35,63.36,66.94,61.56,69.73
2022-09-19,'18-44,Hispanic/Latino,833119,235458,169984,150067,249426,28184,84.82,84.61,73.68,86.04,99.1,79.09
2022-09-19,'18-44,White,751813,28292,263851,266170,133057,60443,69.86,66.9,70.32,73.73,69.48,67.91
2022-09-19,'45-64,Asian/NHPI,340513,14293,84681,45201,181441,14897,103.74,103.8,94.97,101.55,105.19,101.95
2022-09-19,'45-64,Black,355176,82500,143512,40919,79294,8951,73.12,72.41,76.5,75.36,69.56,78.49
2022-09-19,'45-64,Hispanic/Latino,493494,153621,88806,88113,146219,16735,88.53,83.88,86.04,90.51,93.79,84.6
2022-09-19,'45-64,White,454959,24323,128785,139884,101815,60152,72.78,68.89,77.93,78.42,69.97,72.39
2022-09-19,'65+,Asian/NHPI,170667,6568,42385,26354,87804,7556,96.87,104.63,86.35,88.21,96.68,102.57
2022-09-19,'65+,Black,196188,40266,82535,23971,45596,3820,69.87,68.12,72.03,71.73,69.69,77.98
2022-09-19,'65+,Hispanic/Latino,219616,68331,38497,50600,56137,6051,77.23,70.59,78.21,78.31,79.16,87.45
2022-09-19,'65+,White,373900,23649,93062,116594,94931,45664,71.17,62.82,65.47,79.89,69.97,76.76
2022-09-18,Boroughwide,Boroughwide,6642251,1078660,1870299,1380050,1952541,360701,79.67,73.06,76.06,84.73,86.63,75.75
2022-09-18,All ages,Asian/NHPI,1215074,50624,319463,198807,596175,50005,98.49,99.86,87.32,97.09,99.39,97.71
2022-09-18,All ages,Black,1119154,256252,460821,132349,240929,28803,61.3,60.58,61.79,65.57,59.63,64.46
2022-09-18,All ages,Hispanic/Latino,1796794,541064,346025,322328,527191,60186,74.14,71.54,67.67,77.34,83.03,67.9
2022-09-18,All ages,White,1716474,83585,528768,570317,355046,178758,64,56.18,65.41,74.15,63.39,63.01
2022-09-18,'0-4,Asian/NHPI,2792,32,951,908,843,58,4.16,4.61,0.93,11.22,2.61,2.25
2022-09-18,'0-4,Black,446,76,179,114,65,12,0.42,0.39,0.28,1.26,0.3,0.4
2022-09-18,'0-4,Hispanic/Latino,900,152,265,244,223,16,0.51,0.74,0.25,1.05,0.46,0.21
2022-09-18,'0-4,White,7069,220,3284,2617,880,68,4.63,4.52,3.37,8.28,3.11,0.51
2022-09-18,'5-12,Asian/NHPI,95676,4512,28690,12454,45369,4651,101.66,101.44,86.43,135.67,96.71,102.92
2022-09-18,'5-12,Black,60784,17121,23512,6700,11753,1698,37.43,34.97,40.98,45.49,34.86,34.54
2022-09-18,'5-12,Hispanic/Latino,121644,40166,23789,16248,37380,4061,45.39,43.17,41.64,45.87,53.93,34.73
2022-09-18,'5-12,White,70856,3423,22947,28081,11838,4567,36.11,24.84,39.61,81.81,31.32,19.79
2022-09-18,'13-17,Asian/NHPI,65158,3224,18699,6464,33595,3176,118.88,120.02,95.46,135.29,120.08,102.43
2022-09-18,'13-17,Black,67668,17257,27533,6551,14054,2273,65.01,64,66.84,69.12,62.22,71.16
2022-09-18,'13-17,Hispanic/Latino,128146,43392,24709,17075,37829,5141,82.15,78.35,76.77,78.68,96.81,71.76
2022-09-18,'13-17,White,58051,3687,16920,17031,12533,7880,54.46,36.24,73.03,95.41,58.59,50.48
2022-09-18,'18-44,Asian/NHPI,540286,21994,144051,107429,247137,19675,105.27,108.02,94.51,99.17,107.79,103.54
2022-09-18,'18-44,Black,438994,99068,183580,54114,90181,12051,63.96,64.35,63.35,66.94,61.55,69.72
2022-09-18,'18-44,Hispanic/Latino,833051,235435,169963,150053,249418,28182,84.82,84.6,73.67,86.03,99.1,79.08
2022-09-18,'18-44,White,751712,28280,263793,266148,133050,60441,69.85,66.89,70.29,73.72,69.48,67.91
2022-09-18,'45-64,Asian/NHPI,340498,14294,84682,45197,181431,14894,103.74,103.8,94.98,101.54,105.19,101.93
2022-09-18,'45-64,Black,355145,82484,143505,40910,79294,8952,73.12,72.41,76.49,75.35,69.56,78.5
2022-09-18,'45-64,Hispanic/Latino,493451,153600,88802,88109,146207,16733,88.52,83.88,86.03,90.51,93.78,84.59
2022-09-18,'45-64,White,454931,24330,128772,139874,101810,60145,72.77,68.89,77.96,78.42,69.97,72.38
2022-09-18,'65+,Asian/NHPI,170664,6568,42390,26355,87800,7551,96.87,104.64,86.35,88.22,96.67,102.5
2022-09-18,'65+,Black,196117,40246,82512,23960,45582,3817,69.84,68.1,72,71.69,69.67,77.91
2022-09-18,'65+,Hispanic/Latino,219602,68319,38497,50599,56134,6053,77.23,70.59,78.2,78.31,79.16,87.48
2022-09-18,'65+,White,373855,23645,93052,116566,94935,45657,71.16,62.81,65.46,79.87,69.97,76.74
2022-09-15,Boroughwide,Boroughwide,6639141,1078214,1869256,1379327,1951820,360524,79.64,73.02,76.03,84.69,86.6,75.72
2022-09-15,All ages,Asian/NHPI,1214423,50597,319280,198657,595910,49979,98.44,99.8,87.28,97.02,99.35,97.66
2022-09-15,All ages,Black,1118472,256064,460556,132260,240812,28780,61.26,60.55,61.75,65.53,59.6,64.41
2022-09-15,All ages,Hispanic/Latino,1796131,540813,345951,322175,527034,60158,74.11,71.52,67.64,77.3,83.01,67.87
2022-09-15,All ages,White,1714978,83508,528226,569815,354771,178658,63.94,56.12,65.35,74.09,63.34,62.98
2022-09-15,'0-4,Asian/NHPI,2533,28,859,829,767,50,3.78,4.17,0.81,10.25,2.37,1.94
2022-09-15,'0-4,Black,396,67,158,104,56,11,0.37,0.35,0.25,1.15,0.26,0.37
2022-09-15,'0-4,Hispanic/Latino,850,144,251,231,210,14,0.48,0.7,0.24,0.99,0.44,0.19
2022-09-15,'0-4,White,6561,203,3039,2428,830,61,4.3,4.18,3.11,7.68,2.94,0.45
2022-09-15,'5-12,Asian/NHPI,95533,4496,28650,12441,45303,4643,101.51,101.3,86.12,135.53,96.56,102.74
2022-09-15,'5-12,Black,60666,17082,23466,6684,11740,1694,37.36,34.9,40.89,45.38,34.82,34.46
2022-09-15,'5-12,Hispanic/Latino,121452,40107,23756,16226,37320,4043,45.32,43.11,41.58,45.81,53.84,34.58
2022-09-15,'5-12,White,70743,3421,22904,28049,11821,4548,36.05,24.79,39.59,81.71,31.27,19.71
2022-09-15,'13-17,Asian/NHPI,65137,3224,18693,6462,33582,3176,118.84,119.98,95.46,135.25,120.04,102.43
2022-09-15,'13-17,Black,67608,17245,27509,6541,14045,2268,64.95,63.95,66.8,69.01,62.18,71
2022-09-15,'13-17,Hispanic/Latino,128082,43362,24698,17072,37814,5136,82.1,78.31,76.72,78.66,96.78,71.69
2022-09-15,'13-17,White,57993,3687,16897,17027,12511,7871,54.41,36.19,73.03,95.39,58.49,50.42
2022-09-15,'18-44,Asian/NHPI,540150,21989,144017,107390,247076,19678,105.25,108,94.49,99.14,107.76,103.55
2022-09-15,'18-44,Black,438697,98988,183457,54094,90117,12041,63.92,64.3,63.3,66.92,61.51,69.66
2022-09-15,'18-44,Hispanic/Latino,832776,235329,169936,149994,249350,28167,84.79,84.59,73.64,86,99.07,79.04
2022-09-15,'18-44,White,751243,28252,263637,266019,132934,60401,69.81,66.85,70.22,73.69,69.42,67.86
2022-09-15,'45-64,Asian/NHPI,340448,14294,84665,45192,181412,14885,103.72,103.78,94.98,101.53,105.18,101.87
2022-09-15,'45-64,Black,355069,82449,143485,40893,79289,8953,73.1,72.4,76.45,75.31,69.56,78.51
2022-09-15,'45-64,Hispanic/Latino,493378,153564,88806,88071,146197,16740,88.51,83.88,86.01,90.47,93.77,84.63
2022-09-15,'45-64,White,454739,24319,128723,139803,101764,60130,72.74,68.86,77.92,78.38,69.93,72.36
2022-09-15,'65+,Asian/NHPI,170622,6566,42396,26343,87770,7547,96.84,104.66,86.33,88.18,96.64,102.44
2022-09-15,'65+,Black,196036,40233,82481,23944,45565,3813,69.81,68.07,71.97,71.65,69.64,77.83
2022-09-15,'65+,Hispanic/Latino,219593,68307,38504,50581,56143,6058,77.23,70.6,78.18,78.28,79.17,87.56
2022-09-15,'65+,White,373699,23626,93026,116489,94911,45647,71.13,62.79,65.41,79.81,69.96,76.73
2022-09-14,Boroughwide,Boroughwide,6638358,1078085,1868985,1379127,1951674,360487,79.63,73.01,76.02,84.68,86.59,75.71
2022-09-14,All ages,Asian/NHPI,1214265,50596,319226,198612,595854,49977,98.43,99.78,87.28,97,99.34,97.66
2022-09-14,All ages,Black,1118236,255980,460467,132239,240775,28775,61.24,60.54,61.73,65.52,59.59,64.4
2022-09-14,All ages,Hispanic/Latino,1795892,540715,345924,322140,526963,60150,74.1,71.52,67.62,77.3,82.99,67.86
2022-09-14,All ages,White,1714536,83478,528054,569670,354708,178626,63.93,56.1,65.33,74.07,63.33,62.96
2022-09-14,'0-4,Asian/NHPI,2485,28,847,809,751,50,3.7,4.11,0.81,10,2.32,1.94
2022-09-14,'0-4,Black,384,65,153,102,53,11,0.36,0.33,0.24,1.12,0.24,0.37
2022-09-14,'0-4,Hispanic/Latino,828,141,244,227,202,14,0.47,0.68,0.23,0.98,0.42,0.19
2022-09-14,'0-4,White,6433,201,2999,2358,814,61,4.22,4.12,3.08,7.46,2.88,0.45
2022-09-14,'5-12,Asian/NHPI,95515,4496,28647,12434,45297,4641,101.49,101.29,86.12,135.45,96.55,102.7
2022-09-14,'5-12,Black,60632,17075,23453,6675,11735,1694,37.34,34.88,40.87,45.32,34.81,34.46
2022-09-14,'5-12,Hispanic/Latino,121389,40082,23750,16219,37299,4039,45.3,43.1,41.55,45.79,53.81,34.55
2022-09-14,'5-12,White,70718,3415,22902,28039,11816,4546,36.04,24.79,39.52,81.68,31.26,19.7
2022-09-14,'13-17,Asian/NHPI,65130,3224,18692,6461,33579,3174,118.82,119.98,95.46,135.23,120.03,102.36
2022-09-14,'13-17,Black,67590,17234,27509,6540,14040,2267,64.93,63.95,66.75,69,62.16,70.97
2022-09-14,'13-17,Hispanic/Latino,128070,43355,24696,17070,37814,5135,82.1,78.31,76.71,78.65,96.78,71.68
2022-09-14,'13-17,White,57980,3685,16892,17026,12507,7870,54.4,36.18,72.99,95.39,58.47,50.41
2022-09-14,'18-44,Asian/NHPI,540120,21994,144001,107377,247065,19683,105.24,107.98,94.51,99.13,107.76,103.58
2022-09-14,'18-44,Black,438590,98952,183409,54093,90098,12038,63.9,64.29,63.27,66.92,61.5,69.64
2022-09-14,'18-44,Hispanic/Latino,832692,235282,169931,149982,249330,28167,84.78,84.59,73.63,85.99,99.06,79.04
2022-09-14,'18-44,White,751086,28252,263560,265977,132908,60389,69.8,66.83,70.22,73.68,69.41,67.85
2022-09-14,'45-64,Asian/NHPI,340425,14292,84653,45191,181404,14885,103.71,103.76,94.96,101.53,105.17,101.87
2022-09-14,'45-64,Black,355036,82436,143469,40890,79289,8952,73.09,72.39,76.44,75.31,69.56,78.5
2022-09-14,'45-64,Hispanic/Latino,493341,153553,88808,88064,146180,16736,88.5,83.88,86,90.46,93.76,84.61
2022-09-14,'45-64,White,454689,24312,128701,139789,101763,60124,72.74,68.85,77.9,78.37,69.93,72.35
2022-09-14,'65+,Asian/NHPI,170590,6562,42386,26340,87758,7544,96.83,104.63,86.27,88.17,96.63,102.4
2022-09-14,'65+,Black,196004,40218,82474,23939,45560,3813,69.8,68.07,71.95,71.63,69.64,77.83
2022-09-14,'65+,Hispanic/Latino,219572,68302,38495,50578,56138,6059,77.22,70.59,78.18,78.28,79.16,87.57
2022-09-14,'65+,White,373630,23613,93000,116481,94900,45636,71.12,62.78,65.37,79.81,69.95,76.71
2022-09-13,Boroughwide,Boroughwide,6637654,1077921,1868746,1378993,1951548,360446,79.62,73,76.01,84.67,86.59,75.7
2022-09-13,All ages,Asian/NHPI,1214168,50579,319197,198597,595819,49976,98.42,99.78,87.25,96.99,99.33,97.65
2022-09-13,All ages,Black,1117997,255906,460386,132214,240728,28763,61.23,60.53,61.71,65.51,59.58,64.37
2022-09-13,All ages,Hispanic/Latino,1795608,540606,345877,322085,526894,60146,74.09,71.51,67.61,77.28,82.98,67.86
2022-09-13,All ages,White,1714060,83446,527864,569506,354665,178579,63.91,56.08,65.3,74.05,63.32,62.95
2022-09-13,'0-4,Asian/NHPI,2447,28,833,795,741,50,3.65,4.04,0.81,9.83,2.29,1.94
2022-09-13,'0-4,Black,376,62,150,100,53,11,0.35,0.33,0.23,1.1,0.24,0.37
2022-09-13,'0-4,Hispanic/Latino,809,139,240,222,194,14,0.46,0.67,0.23,0.95,0.4,0.19
2022-09-13,'0-4,White,6344,192,2950,2330,811,61,4.16,4.06,2.94,7.37,2.87,0.45
2022-09-13,'5-12,Asian/NHPI,95503,4494,28640,12434,45295,4640,101.47,101.26,86.08,135.45,96.55,102.68
2022-09-13,'5-12,Black,60586,17061,23432,6674,11726,1693,37.31,34.85,40.84,45.31,34.78,34.44
2022-09-13,'5-12,Hispanic/Latino,121317,40054,23736,16205,37284,4038,45.27,43.07,41.52,45.75,53.79,34.54
2022-09-13,'5-12,White,70695,3413,22891,28031,11817,4543,36.03,24.78,39.5,81.66,31.26,19.68
2022-09-13,'13-17,Asian/NHPI,65131,3223,18695,6463,33579,3171,118.83,119.99,95.44,135.27,120.03,102.27
2022-09-13,'13-17,Black,67569,17229,27500,6538,14036,2266,64.91,63.93,66.73,68.98,62.14,70.94
2022-09-13,'13-17,Hispanic/Latino,128047,43347,24697,17064,37806,5133,82.08,78.31,76.69,78.63,96.76,71.65
2022-09-13,'13-17,White,57966,3682,16888,17024,12506,7866,54.38,36.17,72.93,95.37,58.47,50.39
2022-09-13,'18-44,Asian/NHPI,540098,21985,143990,107392,247046,19685,105.24,107.98,94.47,99.14,107.75,103.59
2022-09-13,'18-44,Black,438509,98926,183383,54080,90083,12037,63.89,64.28,63.26,66.9,61.48,69.64
